id,prompt,model_x,model_y,worker,winner,left,right
1094,20,4,76,41,tie,GPT-NeoXT-Chat-Base (20B),command-light
1094,20,4,76,48,right,GPT-NeoXT-Chat-Base (20B),command-light
1094,20,4,76,21,tie,GPT-NeoXT-Chat-Base (20B),command-light
1094,20,4,76,46,tie,GPT-NeoXT-Chat-Base (20B),command-light
1094,20,4,76,71,left,GPT-NeoXT-Chat-Base (20B),command-light
1095,20,76,34,42,tie,command-light,Guanaco (65B)
1095,20,76,34,20,left,command-light,Guanaco (65B)
1095,20,76,34,67,right,command-light,Guanaco (65B)
1095,20,76,34,3,right,command-light,Guanaco (65B)
1095,20,76,34,91,tie,command-light,Guanaco (65B)
1096,20,85,76,42,tie,Jurassic 2 Light,command-light
1096,20,85,76,2,left,Jurassic 2 Light,command-light
1096,20,85,76,48,right,Jurassic 2 Light,command-light
1096,20,85,76,67,left,Jurassic 2 Light,command-light
1096,20,85,76,3,right,Jurassic 2 Light,command-light
1097,20,86,76,91,left,Jurassic 2 Mid,command-light
1097,20,86,76,87,left,Jurassic 2 Mid,command-light
1097,20,86,76,16,left,Jurassic 2 Mid,command-light
1097,20,86,76,85,left,Jurassic 2 Mid,command-light
1097,20,86,76,38,left,Jurassic 2 Mid,command-light
1098,20,76,87,58,right,command-light,Jurassic 2 Ultra
1098,20,76,87,11,tie,command-light,Jurassic 2 Ultra
1098,20,76,87,89,right,command-light,Jurassic 2 Ultra
1098,20,76,87,47,tie,command-light,Jurassic 2 Ultra
1098,20,76,87,4,right,command-light,Jurassic 2 Ultra
1099,20,23,76,107,tie,Koala (13B),command-light
1099,20,23,76,14,left,Koala (13B),command-light
1099,20,23,76,91,left,Koala (13B),command-light
1099,20,23,76,38,left,Koala (13B),command-light
1100,20,22,76,89,left,LLaMA 2 SFT v10 (70B),command-light
1100,20,22,76,47,tie,LLaMA 2 SFT v10 (70B),command-light
1100,20,22,76,41,left,LLaMA 2 SFT v10 (70B),command-light
1100,20,22,76,11,tie,LLaMA 2 SFT v10 (70B),command-light
1101,20,76,16,20,left,command-light,LLaMA-2-Chat (13B)
1101,20,76,16,107,tie,command-light,LLaMA-2-Chat (13B)
1101,20,76,16,38,right,command-light,LLaMA-2-Chat (13B)
1101,20,76,16,91,right,command-light,LLaMA-2-Chat (13B)
1102,20,17,76,89,left,LLaMA-2-Chat (70B),command-light
1102,20,17,76,59,left,LLaMA-2-Chat (70B),command-light
1102,20,17,76,46,left,LLaMA-2-Chat (70B),command-light
1103,20,15,76,37,left,LLaMA-2-Chat (7B),command-light
1103,20,15,76,89,left,LLaMA-2-Chat (7B),command-light
1103,20,15,76,24,left,LLaMA-2-Chat (7B),command-light
1104,20,76,28,20,left,command-light,MPT-Chat (30B)
1104,20,76,28,107,tie,command-light,MPT-Chat (30B)
1104,20,76,28,38,right,command-light,MPT-Chat (30B)
1104,20,76,28,91,right,command-light,MPT-Chat (30B)
1105,20,76,27,93,right,command-light,MPT-Chat (7B)
1105,20,76,27,67,right,command-light,MPT-Chat (7B)
1105,20,76,27,38,right,command-light,MPT-Chat (7B)
1105,20,76,27,56,left,command-light,MPT-Chat (7B)
1105,20,76,27,107,tie,command-light,MPT-Chat (7B)
1106,20,76,96,19,right,command-light,Mythalion 13B
1106,20,76,96,110,right,command-light,Mythalion 13B
1106,20,76,96,89,right,command-light,Mythalion 13B
1107,20,11,76,43,left,MythoMax-L2 (13B),command-light
1107,20,11,76,107,tie,MythoMax-L2 (13B),command-light
1107,20,11,76,59,left,MythoMax-L2 (13B),command-light
1107,20,11,76,33,left,MythoMax-L2 (13B),command-light
1108,20,14,76,44,left,Open-Assistant Pythia SFT-4 (12B),command-light
1108,20,14,76,32,left,Open-Assistant Pythia SFT-4 (12B),command-light
1108,20,14,76,67,left,Open-Assistant Pythia SFT-4 (12B),command-light
1108,20,14,76,46,tie,Open-Assistant Pythia SFT-4 (12B),command-light
1108,20,14,76,101,right,Open-Assistant Pythia SFT-4 (12B),command-light
1109,20,76,94,91,right,command-light,PaLM 2 Bison
1109,20,76,94,20,left,command-light,PaLM 2 Bison
1109,20,76,94,107,right,command-light,PaLM 2 Bison
1109,20,76,94,38,right,command-light,PaLM 2 Bison
1109,20,76,94,14,tie,command-light,PaLM 2 Bison
1110,20,76,95,41,right,command-light,PaLM 2 Bison (Code Chat)
1110,20,76,95,62,tie,command-light,PaLM 2 Bison (Code Chat)
1110,20,76,95,65,left,command-light,PaLM 2 Bison (Code Chat)
1110,20,76,95,67,right,command-light,PaLM 2 Bison (Code Chat)
1110,20,76,95,117,right,command-light,PaLM 2 Bison (Code Chat)
1111,20,76,10,47,tie,command-light,Platypus-2 Instruct (70B)
1111,20,76,10,11,tie,command-light,Platypus-2 Instruct (70B)
1111,20,76,10,41,right,command-light,Platypus-2 Instruct (70B)
1111,20,76,10,58,right,command-light,Platypus-2 Instruct (70B)
1112,20,76,2,9,left,command-light,Pythia-Chat-Base (7B)
1112,20,76,2,3,right,command-light,Pythia-Chat-Base (7B)
1112,20,76,2,42,tie,command-light,Pythia-Chat-Base (7B)
1112,20,76,2,20,left,command-light,Pythia-Chat-Base (7B)
1112,20,76,2,77,left,command-light,Pythia-Chat-Base (7B)
1113,20,99,76,87,left,ReMM SLERP L2 13B,command-light
1113,20,99,76,107,left,ReMM SLERP L2 13B,command-light
1113,20,99,76,38,left,ReMM SLERP L2 13B,command-light
1113,20,99,76,14,left,ReMM SLERP L2 13B,command-light
1113,20,99,76,91,left,ReMM SLERP L2 13B,command-light
1114,20,76,12,58,right,command-light,StarCoderChat Alpha (16B)
1114,20,76,12,83,right,command-light,StarCoderChat Alpha (16B)
1114,20,76,12,115,tie,command-light,StarCoderChat Alpha (16B)
1114,20,76,12,14,tie,command-light,StarCoderChat Alpha (16B)
1115,20,25,76,116,left,Vicuna v1.3 (13B),command-light
1115,20,25,76,15,right,Vicuna v1.3 (13B),command-light
1115,20,25,76,58,left,Vicuna v1.3 (13B),command-light
1116,20,76,24,42,left,command-light,Vicuna v1.3 (7B)
1116,20,76,24,41,tie,command-light,Vicuna v1.3 (7B)
1116,20,76,24,46,right,command-light,Vicuna v1.3 (7B)
1116,20,76,24,67,right,command-light,Vicuna v1.3 (7B)
1116,20,76,24,64,right,command-light,Vicuna v1.3 (7B)
1117,20,26,76,107,left,Vicuna v1.5 (13B),command-light
1117,20,26,76,38,left,Vicuna v1.5 (13B),command-light
1117,20,26,76,93,left,Vicuna v1.5 (13B),command-light
1117,20,26,76,91,left,Vicuna v1.5 (13B),command-light
1117,20,26,76,20,left,Vicuna v1.5 (13B),command-light
1118,20,21,76,53,right,Vicuna-FastChat-T5 (3B),command-light
1118,20,21,76,97,right,Vicuna-FastChat-T5 (3B),command-light
1118,20,21,76,70,right,Vicuna-FastChat-T5 (3B),command-light
1118,20,21,76,48,tie,Vicuna-FastChat-T5 (3B),command-light
1119,20,76,75,14,right,command-light,command
1119,20,76,75,68,right,command-light,command
1119,20,76,75,15,left,command-light,command
1119,20,76,75,58,right,command-light,command
1120,20,97,1,40,left,Airoboros L2 70B,RedPajama-INCITE Chat (3B)
1120,20,97,1,97,left,Airoboros L2 70B,RedPajama-INCITE Chat (3B)
1120,20,97,1,15,right,Airoboros L2 70B,RedPajama-INCITE Chat (3B)
1121,20,83,1,3,right,Claude Instant v1,RedPajama-INCITE Chat (3B)
1121,20,83,1,46,left,Claude Instant v1,RedPajama-INCITE Chat (3B)
1121,20,83,1,9,left,Claude Instant v1,RedPajama-INCITE Chat (3B)
1121,20,83,1,42,tie,Claude Instant v1,RedPajama-INCITE Chat (3B)
1121,20,83,1,48,left,Claude Instant v1,RedPajama-INCITE Chat (3B)
1122,20,1,101,3,right,RedPajama-INCITE Chat (3B),Claude v1
1122,20,1,101,65,right,RedPajama-INCITE Chat (3B),Claude v1
1122,20,1,101,117,right,RedPajama-INCITE Chat (3B),Claude v1
1122,20,1,101,41,right,RedPajama-INCITE Chat (3B),Claude v1
1122,20,1,101,12,right,RedPajama-INCITE Chat (3B),Claude v1
1123,20,1,100,48,left,RedPajama-INCITE Chat (3B),Claude v1.2
1123,20,1,100,97,right,RedPajama-INCITE Chat (3B),Claude v1.2
1123,20,1,100,70,left,RedPajama-INCITE Chat (3B),Claude v1.2
1123,20,1,100,53,right,RedPajama-INCITE Chat (3B),Claude v1.2
1124,20,84,1,58,left,Claude v2,RedPajama-INCITE Chat (3B)
1124,20,84,1,68,left,Claude v2,RedPajama-INCITE Chat (3B)
1124,20,84,1,116,left,Claude v2,RedPajama-INCITE Chat (3B)
1125,20,19,1,44,left,Code Llama Instruct (13B),RedPajama-INCITE Chat (3B)
1125,20,19,1,41,left,Code Llama Instruct (13B),RedPajama-INCITE Chat (3B)
1125,20,19,1,42,tie,Code Llama Instruct (13B),RedPajama-INCITE Chat (3B)
1125,20,19,1,20,left,Code Llama Instruct (13B),RedPajama-INCITE Chat (3B)
1125,20,19,1,3,left,Code Llama Instruct (13B),RedPajama-INCITE Chat (3B)
1126,20,1,20,92,right,RedPajama-INCITE Chat (3B),Code Llama Instruct (34B)
1126,20,1,20,53,right,RedPajama-INCITE Chat (3B),Code Llama Instruct (34B)
1126,20,1,20,70,left,RedPajama-INCITE Chat (3B),Code Llama Instruct (34B)
1127,20,1,18,58,tie,RedPajama-INCITE Chat (3B),Code Llama Instruct (7B)
1127,20,1,18,11,tie,RedPajama-INCITE Chat (3B),Code Llama Instruct (7B)
1127,20,1,18,85,tie,RedPajama-INCITE Chat (3B),Code Llama Instruct (7B)
1127,20,1,18,116,tie,RedPajama-INCITE Chat (3B),Code Llama Instruct (7B)
1127,20,1,18,47,tie,RedPajama-INCITE Chat (3B),Code Llama Instruct (7B)
1128,20,1,7,106,right,RedPajama-INCITE Chat (3B),Dolly v2 (3B)
1128,20,1,7,107,tie,RedPajama-INCITE Chat (3B),Dolly v2 (3B)
1128,20,1,7,33,tie,RedPajama-INCITE Chat (3B),Dolly v2 (3B)
1128,20,1,7,109,left,RedPajama-INCITE Chat (3B),Dolly v2 (3B)
1129,20,1,8,67,tie,RedPajama-INCITE Chat (3B),Dolly v2 (7B)
1129,20,1,8,32,left,RedPajama-INCITE Chat (3B),Dolly v2 (7B)
1129,20,1,8,74,left,RedPajama-INCITE Chat (3B),Dolly v2 (7B)
1129,20,1,8,42,left,RedPajama-INCITE Chat (3B),Dolly v2 (7B)
1129,20,1,8,101,left,RedPajama-INCITE Chat (3B),Dolly v2 (7B)
1130,20,4,1,116,tie,GPT-NeoXT-Chat-Base (20B),RedPajama-INCITE Chat (3B)
1130,20,4,1,58,tie,GPT-NeoXT-Chat-Base (20B),RedPajama-INCITE Chat (3B)
1130,20,4,1,14,tie,GPT-NeoXT-Chat-Base (20B),RedPajama-INCITE Chat (3B)
1131,20,1,87,46,right,RedPajama-INCITE Chat (3B),Jurassic 2 Ultra
1131,20,1,87,2,right,RedPajama-INCITE Chat (3B),Jurassic 2 Ultra
1131,20,1,87,85,right,RedPajama-INCITE Chat (3B),Jurassic 2 Ultra
1131,20,1,87,42,left,RedPajama-INCITE Chat (3B),Jurassic 2 Ultra
1131,20,1,87,113,left,RedPajama-INCITE Chat (3B),Jurassic 2 Ultra
1132,20,1,23,38,right,RedPajama-INCITE Chat (3B),Koala (13B)
1132,20,1,23,20,left,RedPajama-INCITE Chat (3B),Koala (13B)
1132,20,1,23,91,tie,RedPajama-INCITE Chat (3B),Koala (13B)
1132,20,1,23,93,right,RedPajama-INCITE Chat (3B),Koala (13B)
1132,20,1,23,107,right,RedPajama-INCITE Chat (3B),Koala (13B)
1133,20,17,1,15,left,LLaMA-2-Chat (70B),RedPajama-INCITE Chat (3B)
1133,20,17,1,14,left,LLaMA-2-Chat (70B),RedPajama-INCITE Chat (3B)
1133,20,17,1,116,left,LLaMA-2-Chat (70B),RedPajama-INCITE Chat (3B)
1133,20,17,1,58,left,LLaMA-2-Chat (70B),RedPajama-INCITE Chat (3B)
1134,20,1,27,116,right,RedPajama-INCITE Chat (3B),MPT-Chat (7B)
1134,20,1,27,83,right,RedPajama-INCITE Chat (3B),MPT-Chat (7B)
1134,20,1,27,58,right,RedPajama-INCITE Chat (3B),MPT-Chat (7B)
1134,20,1,27,14,right,RedPajama-INCITE Chat (3B),MPT-Chat (7B)
1134,20,1,27,15,left,RedPajama-INCITE Chat (3B),MPT-Chat (7B)
1135,20,11,1,106,left,MythoMax-L2 (13B),RedPajama-INCITE Chat (3B)
1135,20,11,1,20,left,MythoMax-L2 (13B),RedPajama-INCITE Chat (3B)
1135,20,11,1,38,left,MythoMax-L2 (13B),RedPajama-INCITE Chat (3B)
1135,20,11,1,107,left,MythoMax-L2 (13B),RedPajama-INCITE Chat (3B)
1136,20,9,29,91,tie,Dolly v2 (12B),Alpaca (7B)
1136,20,9,29,42,tie,Dolly v2 (12B),Alpaca (7B)
1136,20,9,29,41,tie,Dolly v2 (12B),Alpaca (7B)
1136,20,9,29,12,left,Dolly v2 (12B),Alpaca (7B)
1136,20,9,29,44,tie,Dolly v2 (12B),Alpaca (7B)
1137,20,9,18,58,tie,Dolly v2 (12B),Code Llama Instruct (7B)
1137,20,9,18,67,left,Dolly v2 (12B),Code Llama Instruct (7B)
1137,20,9,18,14,tie,Dolly v2 (12B),Code Llama Instruct (7B)
1138,20,88,5,70,left,Luminous Supreme,Chronos Hermes (13B)
1138,20,88,5,97,right,Luminous Supreme,Chronos Hermes (13B)
1138,20,88,5,53,right,Luminous Supreme,Chronos Hermes (13B)
1138,20,88,5,40,right,Luminous Supreme,Chronos Hermes (13B)
1139,20,18,88,47,tie,Code Llama Instruct (7B),Luminous Supreme
1139,20,18,88,11,tie,Code Llama Instruct (7B),Luminous Supreme
1139,20,18,88,89,tie,Code Llama Instruct (7B),Luminous Supreme
1139,20,18,88,116,tie,Code Llama Instruct (7B),Luminous Supreme
1140,20,88,8,91,tie,Luminous Supreme,Dolly v2 (7B)
1140,20,88,8,42,tie,Luminous Supreme,Dolly v2 (7B)
1140,20,88,8,41,tie,Luminous Supreme,Dolly v2 (7B)
1140,20,88,8,71,left,Luminous Supreme,Dolly v2 (7B)
1140,20,88,8,12,left,Luminous Supreme,Dolly v2 (7B)
1141,20,31,88,37,left,Falcon Instruct (40B),Luminous Supreme
1141,20,31,88,27,left,Falcon Instruct (40B),Luminous Supreme
1141,20,31,88,56,left,Falcon Instruct (40B),Luminous Supreme
1141,20,31,88,51,left,Falcon Instruct (40B),Luminous Supreme
1141,20,31,88,105,left,Falcon Instruct (40B),Luminous Supreme
1142,20,30,88,11,tie,Falcon Instruct (7B),Luminous Supreme
1142,20,30,88,116,left,Falcon Instruct (7B),Luminous Supreme
1142,20,30,88,89,left,Falcon Instruct (7B),Luminous Supreme
1142,20,30,88,58,left,Falcon Instruct (7B),Luminous Supreme
1142,20,30,88,47,tie,Falcon Instruct (7B),Luminous Supreme
1143,20,22,88,46,left,LLaMA 2 SFT v10 (70B),Luminous Supreme
1143,20,22,88,107,left,LLaMA 2 SFT v10 (70B),Luminous Supreme
1143,20,22,88,55,right,LLaMA 2 SFT v10 (70B),Luminous Supreme
1143,20,22,88,89,left,LLaMA 2 SFT v10 (70B),Luminous Supreme
1144,20,16,88,37,left,LLaMA-2-Chat (13B),Luminous Supreme
1144,20,16,88,89,left,LLaMA-2-Chat (13B),Luminous Supreme
1144,20,16,88,33,left,LLaMA-2-Chat (13B),Luminous Supreme
1145,20,18,81,46,right,Code Llama Instruct (7B),GPT 3.5 Turbo
1145,20,18,81,33,right,Code Llama Instruct (7B),GPT 3.5 Turbo
1145,20,18,81,19,tie,Code Llama Instruct (7B),GPT 3.5 Turbo
1145,20,18,81,59,left,Code Llama Instruct (7B),GPT 3.5 Turbo
1146,20,82,18,67,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
1146,20,82,18,89,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
1146,20,82,18,14,tie,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
1147,20,18,32,1,right,Code Llama Instruct (7B),Guanaco (13B)
1147,20,18,32,42,right,Code Llama Instruct (7B),Guanaco (13B)
1147,20,18,32,64,tie,Code Llama Instruct (7B),Guanaco (13B)
1147,20,18,32,46,tie,Code Llama Instruct (7B),Guanaco (13B)
1147,20,18,32,85,tie,Code Llama Instruct (7B),Guanaco (13B)
1148,20,32,8,46,tie,Guanaco (13B),Dolly v2 (7B)
1148,20,32,8,67,tie,Guanaco (13B),Dolly v2 (7B)
1148,20,32,8,113,left,Guanaco (13B),Dolly v2 (7B)
1148,20,32,8,85,tie,Guanaco (13B),Dolly v2 (7B)
1148,20,32,8,42,tie,Guanaco (13B),Dolly v2 (7B)
1149,20,33,18,13,left,Guanaco (33B),Code Llama Instruct (7B)
1149,20,33,18,107,left,Guanaco (33B),Code Llama Instruct (7B)
1149,20,33,18,33,left,Guanaco (33B),Code Llama Instruct (7B)
1149,20,33,18,54,left,Guanaco (33B),Code Llama Instruct (7B)
1150,20,33,8,70,left,Guanaco (33B),Dolly v2 (7B)
1150,20,33,8,97,left,Guanaco (33B),Dolly v2 (7B)
1151,20,15,18,47,tie,LLaMA-2-Chat (7B),Code Llama Instruct (7B)
1151,20,15,18,85,left,LLaMA-2-Chat (7B),Code Llama Instruct (7B)
1151,20,15,18,22,left,LLaMA-2-Chat (7B),Code Llama Instruct (7B)
1151,20,15,18,11,tie,LLaMA-2-Chat (7B),Code Llama Instruct (7B)
1152,20,18,13,20,left,Code Llama Instruct (7B),Open-Assistant StableLM SFT-7 (7B)
1152,20,18,13,67,tie,Code Llama Instruct (7B),Open-Assistant StableLM SFT-7 (7B)
1152,20,18,13,117,right,Code Llama Instruct (7B),Open-Assistant StableLM SFT-7 (7B)
1152,20,18,13,80,tie,Code Llama Instruct (7B),Open-Assistant StableLM SFT-7 (7B)
1152,20,18,13,17,tie,Code Llama Instruct (7B),Open-Assistant StableLM SFT-7 (7B)
1153,20,13,8,41,tie,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (7B)
1153,20,13,8,12,tie,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (7B)
1153,20,13,8,7,tie,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (7B)
1153,20,13,8,67,tie,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (7B)
1153,20,13,8,20,right,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (7B)
1154,20,13,80,85,right,Open-Assistant StableLM SFT-7 (7B),GPT 4
1154,20,13,80,47,tie,Open-Assistant StableLM SFT-7 (7B),GPT 4
1154,20,13,80,11,tie,Open-Assistant StableLM SFT-7 (7B),GPT 4
1154,20,13,80,91,right,Open-Assistant StableLM SFT-7 (7B),GPT 4
1154,20,13,80,22,right,Open-Assistant StableLM SFT-7 (7B),GPT 4
1155,20,85,13,46,tie,Jurassic 2 Light,Open-Assistant StableLM SFT-7 (7B)
1155,20,85,13,111,tie,Jurassic 2 Light,Open-Assistant StableLM SFT-7 (7B)
1155,20,85,13,37,left,Jurassic 2 Light,Open-Assistant StableLM SFT-7 (7B)
1155,20,85,13,110,left,Jurassic 2 Light,Open-Assistant StableLM SFT-7 (7B)
1155,20,85,13,84,left,Jurassic 2 Light,Open-Assistant StableLM SFT-7 (7B)
1156,20,13,86,41,right,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Mid
1156,20,13,86,47,tie,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Mid
1156,20,13,86,22,right,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Mid
1156,20,13,86,85,right,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Mid
1156,20,13,86,11,left,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Mid
1157,20,28,13,47,tie,MPT-Chat (30B),Open-Assistant StableLM SFT-7 (7B)
1157,20,28,13,41,left,MPT-Chat (30B),Open-Assistant StableLM SFT-7 (7B)
1157,20,28,13,11,tie,MPT-Chat (30B),Open-Assistant StableLM SFT-7 (7B)
1158,20,6,18,80,tie,Qwen-Chat (7B),Code Llama Instruct (7B)
1158,20,6,18,12,left,Qwen-Chat (7B),Code Llama Instruct (7B)
1158,20,6,18,71,left,Qwen-Chat (7B),Code Llama Instruct (7B)
1158,20,6,18,114,left,Qwen-Chat (7B),Code Llama Instruct (7B)
1158,20,6,18,91,tie,Qwen-Chat (7B),Code Llama Instruct (7B)
1159,20,8,6,15,right,Dolly v2 (7B),Qwen-Chat (7B)
1159,20,8,6,97,right,Dolly v2 (7B),Qwen-Chat (7B)
1159,20,8,6,40,tie,Dolly v2 (7B),Qwen-Chat (7B)
1160,20,3,18,113,left,RedPajama-INCITE Chat (7B),Code Llama Instruct (7B)
1160,20,3,18,32,left,RedPajama-INCITE Chat (7B),Code Llama Instruct (7B)
1160,20,3,18,42,left,RedPajama-INCITE Chat (7B),Code Llama Instruct (7B)
1160,20,3,18,121,left,RedPajama-INCITE Chat (7B),Code Llama Instruct (7B)
1160,20,3,18,46,tie,RedPajama-INCITE Chat (7B),Code Llama Instruct (7B)
1161,20,8,3,49,tie,Dolly v2 (7B),RedPajama-INCITE Chat (7B)
1161,20,8,3,97,right,Dolly v2 (7B),RedPajama-INCITE Chat (7B)
1161,20,8,3,70,right,Dolly v2 (7B),RedPajama-INCITE Chat (7B)
1162,20,8,9,15,right,Dolly v2 (7B),Dolly v2 (12B)
1162,20,8,9,55,right,Dolly v2 (7B),Dolly v2 (12B)
1163,20,21,9,112,tie,Vicuna-FastChat-T5 (3B),Dolly v2 (12B)
1163,20,21,9,53,tie,Vicuna-FastChat-T5 (3B),Dolly v2 (12B)
1163,20,21,9,70,right,Vicuna-FastChat-T5 (3B),Dolly v2 (12B)
1163,20,21,9,97,tie,Vicuna-FastChat-T5 (3B),Dolly v2 (12B)
1164,20,32,21,42,tie,Guanaco (13B),Vicuna-FastChat-T5 (3B)
1164,20,32,21,3,left,Guanaco (13B),Vicuna-FastChat-T5 (3B)
1164,20,32,21,44,tie,Guanaco (13B),Vicuna-FastChat-T5 (3B)
1164,20,32,21,46,tie,Guanaco (13B),Vicuna-FastChat-T5 (3B)
1164,20,32,21,34,right,Guanaco (13B),Vicuna-FastChat-T5 (3B)
1165,20,21,33,97,right,Vicuna-FastChat-T5 (3B),Guanaco (33B)
1165,20,21,33,55,right,Vicuna-FastChat-T5 (3B),Guanaco (33B)
1165,20,21,33,15,tie,Vicuna-FastChat-T5 (3B),Guanaco (33B)
1166,20,21,88,114,tie,Vicuna-FastChat-T5 (3B),Luminous Supreme
1166,20,21,88,35,left,Vicuna-FastChat-T5 (3B),Luminous Supreme
1166,20,21,88,85,tie,Vicuna-FastChat-T5 (3B),Luminous Supreme
1166,20,21,88,91,tie,Vicuna-FastChat-T5 (3B),Luminous Supreme
1166,20,21,88,20,left,Vicuna-FastChat-T5 (3B),Luminous Supreme
1167,20,21,13,46,tie,Vicuna-FastChat-T5 (3B),Open-Assistant StableLM SFT-7 (7B)
1167,20,21,13,67,tie,Vicuna-FastChat-T5 (3B),Open-Assistant StableLM SFT-7 (7B)
1167,20,21,13,64,tie,Vicuna-FastChat-T5 (3B),Open-Assistant StableLM SFT-7 (7B)
1167,20,21,13,85,tie,Vicuna-FastChat-T5 (3B),Open-Assistant StableLM SFT-7 (7B)
1167,20,21,13,0,right,Vicuna-FastChat-T5 (3B),Open-Assistant StableLM SFT-7 (7B)
1168,20,6,21,44,left,Qwen-Chat (7B),Vicuna-FastChat-T5 (3B)
1168,20,6,21,67,left,Qwen-Chat (7B),Vicuna-FastChat-T5 (3B)
1168,20,6,21,42,left,Qwen-Chat (7B),Vicuna-FastChat-T5 (3B)
1168,20,6,21,85,left,Qwen-Chat (7B),Vicuna-FastChat-T5 (3B)
1168,20,6,21,20,left,Qwen-Chat (7B),Vicuna-FastChat-T5 (3B)
1169,20,1,21,116,tie,RedPajama-INCITE Chat (3B),Vicuna-FastChat-T5 (3B)
1169,20,1,21,115,tie,RedPajama-INCITE Chat (3B),Vicuna-FastChat-T5 (3B)
1169,20,1,21,85,tie,RedPajama-INCITE Chat (3B),Vicuna-FastChat-T5 (3B)
1169,20,1,21,58,tie,RedPajama-INCITE Chat (3B),Vicuna-FastChat-T5 (3B)
1169,20,1,21,14,tie,RedPajama-INCITE Chat (3B),Vicuna-FastChat-T5 (3B)
1170,20,3,21,42,tie,RedPajama-INCITE Chat (7B),Vicuna-FastChat-T5 (3B)
1170,20,3,21,46,left,RedPajama-INCITE Chat (7B),Vicuna-FastChat-T5 (3B)
1170,20,3,21,103,left,RedPajama-INCITE Chat (7B),Vicuna-FastChat-T5 (3B)
1170,20,3,21,3,tie,RedPajama-INCITE Chat (7B),Vicuna-FastChat-T5 (3B)
1170,20,3,21,67,left,RedPajama-INCITE Chat (7B),Vicuna-FastChat-T5 (3B)
1171,20,9,34,89,tie,Dolly v2 (12B),Guanaco (65B)
1171,20,9,34,82,right,Dolly v2 (12B),Guanaco (65B)
1171,20,9,34,41,tie,Dolly v2 (12B),Guanaco (65B)
1171,20,9,34,85,tie,Dolly v2 (12B),Guanaco (65B)
1171,20,9,34,46,right,Dolly v2 (12B),Guanaco (65B)
1172,20,9,10,42,right,Dolly v2 (12B),Platypus-2 Instruct (70B)
1172,20,9,10,0,right,Dolly v2 (12B),Platypus-2 Instruct (70B)
1172,20,9,10,44,right,Dolly v2 (12B),Platypus-2 Instruct (70B)
1172,20,9,10,41,right,Dolly v2 (12B),Platypus-2 Instruct (70B)
1172,20,9,10,3,right,Dolly v2 (12B),Platypus-2 Instruct (70B)
1173,20,88,96,91,right,Luminous Supreme,Mythalion 13B
1173,20,88,96,20,left,Luminous Supreme,Mythalion 13B
1173,20,88,96,3,right,Luminous Supreme,Mythalion 13B
1173,20,88,96,67,right,Luminous Supreme,Mythalion 13B
1173,20,88,96,80,right,Luminous Supreme,Mythalion 13B
1174,20,14,88,14,tie,Open-Assistant Pythia SFT-4 (12B),Luminous Supreme
1174,20,14,88,15,right,Open-Assistant Pythia SFT-4 (12B),Luminous Supreme
1174,20,14,88,58,tie,Open-Assistant Pythia SFT-4 (12B),Luminous Supreme
1175,20,94,88,36,left,PaLM 2 Bison,Luminous Supreme
1175,20,94,88,85,left,PaLM 2 Bison,Luminous Supreme
1175,20,94,88,91,left,PaLM 2 Bison,Luminous Supreme
1175,20,94,88,38,left,PaLM 2 Bison,Luminous Supreme
1175,20,94,88,16,left,PaLM 2 Bison,Luminous Supreme
1176,20,88,95,97,right,Luminous Supreme,PaLM 2 Bison (Code Chat)
1176,20,88,95,53,right,Luminous Supreme,PaLM 2 Bison (Code Chat)
1176,20,88,95,70,left,Luminous Supreme,PaLM 2 Bison (Code Chat)
1176,20,88,95,48,left,Luminous Supreme,PaLM 2 Bison (Code Chat)
1177,20,2,88,89,left,Pythia-Chat-Base (7B),Luminous Supreme
1177,20,2,88,41,tie,Pythia-Chat-Base (7B),Luminous Supreme
1177,20,2,88,47,left,Pythia-Chat-Base (7B),Luminous Supreme
1178,20,99,88,58,left,ReMM SLERP L2 13B,Luminous Supreme
1178,20,99,88,15,left,ReMM SLERP L2 13B,Luminous Supreme
1178,20,99,88,14,left,ReMM SLERP L2 13B,Luminous Supreme
